customer_id,customer_name,total_revenue,customer_segment
40544,Mrs. Kelly Price Dds,2246.82,Low Value
63796,Krista Keller,2246.48,Low Value
88159,Sandra Johnson,2246.31,Low Value
22067,Danielle Harris,2246.16,Low Value
81683,Kayla Smith,2246.1,Low Value
41638,Shelby Hensley,2246.04,Low Value
70453,Roger Brown,2246.01,Low Value
8203,Daniel Wallace,2245.79,Low Value
4836,Kristina Jones,2245.77,Low Value
34307,Rebecca Cook,2245.69,Low Value
27047,Michelle Sanchez,2245.67,Low Value
78709,Michael Johnson,2245.04,Low Value
97630,Kyle Wright,2244.94,Low Value
44739,Ashlee Sexton,2244.89,Low Value
92965,Robert Wade,2244.85,Low Value
96126,Barbara Lopez,2244.8,Low Value
96126,Barbara Lopez,2244.8,Low Value
41125,Maria Warner,2244.71,Low Value
63684,Lori Johnson,2244.32,Low Value
18241,Andrea Jones,2244.1,Low Value
35088,Patrick Chen,2243.83,Low Value
47199,Mark Reynolds,2243.7,Low Value
87670,Michael Coleman,2243.7,Low Value
96562,Melissa Wood,2243.4799999999996,Low Value
71061,Jimmy Anderson,2243.38,Low Value
80239,Christopher Gordon,2243.2400000000002,Low Value
69645,Joshua Caldwell,2243.15,Low Value
66618,Danielle Nguyen,2242.94,Low Value
39502,David Evans,2242.64,Low Value
68604,Shannon Harris,2242.59,Low Value
57965,Erik White,2242.55,Low Value
72659,Katherine Carey,2242.54,Low Value
55361,Debbie York,2242.52,Low Value
93522,Pamela Lee,2242.4,Low Value
16227,Jeremy Jones,2242.21,Low Value
49273,Tamara Flores,2242.1,Low Value
44836,Bethany Robbins,2242.07,Low Value
81938,Sara Kennedy,2241.93,Low Value
30867,Cheryl Miller,2241.91,Low Value
12239,Albert Owens,2241.9,Low Value
46671,Nicholas Hill,2241.79,Low Value
60867,Louis Wilkinson,2241.7400000000002,Low Value
45997,Nicole Avery,2241.74,Low Value
96365,David Mendoza,2241.01,Low Value
10632,Karen Brown,2240.91,Low Value
91746,Reginald Pearson,2240.58,Low Value
33474,Shelby Fuller,2240.43,Low Value
37155,Billy Torres,2240.33,Low Value
17705,Debra Wright,2240.29,Low Value
43091,Angela Shaffer,2240.2799999999997,Low Value
79633,Patricia Ward,2239.94,Low Value
55912,Deborah Mathews,2239.88,Low Value
25682,Kyle Harris,2239.62,Low Value
2177,Stacey Thompson,2239.15,Low Value
62989,Samantha Ross,2239.1,Low Value
62724,Stephen Lopez,2239.0699999999997,Low Value
64387,Mary Nelson,2238.56,Low Value
44849,Christine Buck,2238.54,Low Value
6489,Joseph Clark,2238.48,Low Value
82330,James Garcia Iv,2238.43,Low Value
52807,Samuel Gonzalez,2238.41,Low Value
68672,Erin Ellis,2238.33,Low Value
11378,Christy Smith,2238.27,Low Value
53145,Jessica Mason,2238.15,Low Value
991,Krista Brown,2237.58,Low Value
56451,Sara Elliott,2237.57,Low Value
27576,Stephen Marquez,2237.51,Low Value
56231,Robin Lara,2237.51,Low Value
87910,Barbara Rios,2237.48,Low Value
89363,Jasmine Taylor,2237.34,Low Value
84677,Sean Stevenson,2236.79,Low Value
33336,Mitchell Johnson,2236.53,Low Value
62747,Amanda Martinez,2236.34,Low Value
79659,Justin Hart,2236.17,Low Value
14470,Kimberly Clayton,2235.6499999999996,Low Value
80828,Chris Gray,2235.55,Low Value
89347,Stacey Crawford,2235.55,Low Value
15812,Katherine Blackwell,2235.52,Low Value
82504,Raymond Phelps,2235.36,Low Value
99383,Briana Reynolds,2235.35,Low Value
36124,Andrew Butler,2235.29,Low Value
91333,Jordan Jones,2235.02,Low Value
47693,Jason Williams,2235.01,Low Value
55872,Beth Dalton,2234.7999999999997,Low Value
90976,Elizabeth Stewart,2234.74,Low Value
15793,John Parker,2234.65,Low Value
39267,Matthew Davenport,2234.54,Low Value
32234,Donald Reyes,2234.48,Low Value
30242,Juan Sanchez,2234.46,Low Value
16481,Patrick Parks,2234.37,Low Value
71497,Patricia Rios,2234.13,Low Value
34664,Jeffrey Frederick,2234.08,Low Value
15776,Kenneth Wilson,2234.04,Low Value
32775,Kenneth Morris,2234.01,Low Value
74235,Kelsey Walker,2233.88,Low Value
59777,Gloria Moreno,2233.64,Low Value
27303,Andrew Baker,2233.18,Low Value
56239,Stephanie Torres,2232.91,Low Value
79860,David Carey,2232.87,Low Value
64763,Charles Thompson,2232.78,Low Value
57990,Richard Douglas,2232.6400000000003,Low Value
94444,Donna Alvarado Dds,2232.62,Low Value
41418,Kyle Chapman,2232.15,Low Value
46075,Joseph Perkins,2232.15,Low Value
93965,Anthony Ramsey,2231.96,Low Value
36162,Paul Torres,2231.89,Low Value
21141,Kristin Blevins,2231.5,Low Value
61093,William Gamble,2231.33,Low Value
87702,Katherine Baldwin,2231.3,Low Value
17416,Brian Stephens,2231.2799999999997,Low Value
61776,Anthony Richardson,2231.1800000000003,Low Value
51967,Robin Salazar,2231.09,Low Value
1313,Danielle Hoover,2230.98,Low Value
6225,Ashley Jackson,2230.81,Low Value
43970,Julie Cervantes,2230.7400000000002,Low Value
94316,Omar Buckley,2230.7200000000003,Low Value
69498,Amy Gibson,2230.56,Low Value
54919,Daniel Stewart,2230.5299999999997,Low Value
89436,Mary Owen,2230.49,Low Value
95315,Scott Jenkins,2230.43,Low Value
77547,Sarah Robinson,2230.1800000000003,Low Value
21540,Jeffrey Brown,2229.94,Low Value
10355,Gregory Richards,2229.69,Low Value
8806,Caleb Martinez,2229.38,Low Value
63627,Jeff Miranda,2229.13,Low Value
67238,Phillip Gibson,2228.99,Low Value
64707,Carly Richards,2228.53,Low Value
26480,Holly Mcintyre,2228.39,Low Value
8743,Joseph Smith,2228.23,Low Value
78858,Steven Mitchell,2228.17,Low Value
185,Joe Jennings,2228.16,Low Value
48439,Andrew Martin,2227.61,Low Value
31120,Brian Russell,2227.53,Low Value
68003,Tanya Dennis,2227.52,Low Value
18326,Diana White,2227.4,Low Value
4619,Patricia Donaldson Dds,2227.31,Low Value
22599,Edward Lopez,2227.12,Low Value
60781,Paul Bradshaw,2226.78,Low Value
98728,Albert Fitzgerald,2226.77,Low Value
18862,Jennifer Kane,2226.52,Low Value
44135,Carol Martin,2226.33,Low Value
66831,Lisa Blair,2226.28,Low Value
8940,Lawrence Peterson,2226.1400000000003,Low Value
52992,Michael Rodriguez,2225.8199999999997,Low Value
52992,Michael Rodriguez,2225.8199999999997,Low Value
53921,Frank Moore,2225.63,Low Value
21711,Ariel Hanson,2225.2400000000002,Low Value
89026,Joshua Jackson,2225.05,Low Value
89572,Beverly Farrell,2225.02,Low Value
54585,Bailey Lopez,2224.92,Low Value
15803,Robert Pittman,2224.77,Low Value
27897,Jessica Russo,2224.49,Low Value
82470,Randy Downs,2224.47,Low Value
79095,Ronald Hall,2224.33,Low Value
70758,Michele Baxter,2224.32,Low Value
71931,Brent Hall,2224.12,Low Value
11380,Amanda Mcclure,2223.83,Low Value
1183,Keith Jackson,2223.82,Low Value
26066,Mary Hunt,2223.7200000000003,Low Value
98730,Maria Marks,2223.6600000000003,Low Value
52691,Phillip Hale,2223.57,Low Value
36862,Caleb Strong,2223.53,Low Value
19156,Lauren Shields,2223.14,Low Value
53825,Natasha Leon,2223.03,Low Value
70900,Mitchell Huber,2222.94,Low Value
3899,Shawn Jackson,2222.85,Low Value
112,Michael Neal,2222.63,Low Value
53777,Christopher Nelson,2222.55,Low Value
33346,Bradley Johnson,2222.3,Low Value
55018,Patricia Bauer,2222.29,Low Value
23140,Jacob Poole,2222.23,Low Value
54583,Stephen Wolf,2222.23,Low Value
8128,Cheryl Phillips,2222.17,Low Value
66076,Amanda Harris,2222.12,Low Value
62696,Daniel Patrick,2221.98,Low Value
19385,Amanda Zavala,2221.82,Low Value
34899,Steven Jones,2221.79,Low Value
58890,Thomas Coleman,2221.79,Low Value
84519,Fernando Brennan,2221.66,Low Value
94688,Curtis Farley,2221.57,Low Value
68605,Katherine French,2221.34,Low Value
23772,Robert Walker,2221.1499999999996,Low Value
81633,Abigail Johnson,2221.09,Low Value
82983,Julie Tucker,2220.88,Low Value
36321,James Henson,2220.65,Low Value
32807,John Sharp,2220.5899999999997,Low Value
56104,Robert Baker,2220.42,Low Value
15450,Victoria Parker,2220.24,Low Value
72957,Nicole Mccarthy,2219.84,Low Value
71876,Connie Hoffman,2219.78,Low Value
6267,Briana Thomas,2219.72,Low Value
69890,David Baxter,2219.7,Low Value
78538,Jennifer Johnson,2219.5,Low Value
139,Peggy Mata,2219.49,Low Value
77462,Heather Smith,2219.37,Low Value
91037,Karen Cantu,2219.04,Low Value
54527,Frederick Anderson,2218.97,Low Value
8443,Amber Thompson,2218.86,Low Value
85806,Eric Gray,2218.76,Low Value
20649,Jane Aguilar,2218.45,Low Value
71281,Jeffrey Ramirez,2218.16,Low Value
88709,John Wolfe,2218.1499999999996,Low Value
56918,Sheri Grant,2218.02,Low Value
70770,Paula Acevedo,2217.9300000000003,Low Value
30759,Jesse Kelly,2217.81,Low Value
44258,Mike Russell,2217.75,Low Value
28831,Ronald Fox,2217.68,Low Value
5954,Claire Liu,2217.53,Low Value
85868,Sarah Snyder,2217.42,Low Value
78268,Holly Burns,2217.31,Low Value
40133,Brandi Hobbs,2217.17,Low Value
20663,Steven Lopez,2216.87,Low Value
55245,Cheryl Smith,2216.2,Low Value
80338,Yolanda Rogers,2216.0699999999997,Low Value
10217,Anthony Holloway,2215.94,Low Value
33386,Michelle Wiggins,2215.89,Low Value
20737,Craig Hayes,2215.88,Low Value
99610,Elijah Costa,2215.7200000000003,Low Value
79620,Mark Acosta,2215.5,Low Value
26556,Charles Smith,2215.2400000000002,Low Value
81753,Sandra Tyler,2215.23,Low Value
18756,Jonathon Andrade,2214.74,Low Value
2733,Vincent Gardner,2214.7000000000003,Low Value
33084,Karen Reyes,2214.41,Low Value
54918,Yvonne Chan,2214.36,Low Value
57463,Matthew Lawrence,2214.19,Low Value
21642,David Williams,2214.15,Low Value
55056,Amanda Andrews,2213.96,Low Value
26881,William Harris,2213.89,Low Value
2068,William Thomas,2213.66,Low Value
1077,Brett Davis,2213.44,Low Value
3095,Nicholas Ferguson,2213.39,Low Value
70841,Cynthia Shaw,2213.31,Low Value
87396,Brett Brown,2213.2400000000002,Low Value
64579,Victoria Gonzales,2213.09,Low Value
30711,David Jensen,2213.03,Low Value
13680,Bob Anderson,2212.76,Low Value
60727,Anne Hoffman,2212.64,Low Value
49054,Christina Farrell,2212.39,Low Value
29402,Sandra Gutierrez,2212.14,Low Value
77809,Jerry Henderson,2212.1,Low Value
87439,Victoria Page,2211.98,Low Value
8124,Rachel Olson,2211.91,Low Value
80139,William Lin,2211.66,Low Value
70292,Elizabeth Anderson,2211.65,Low Value
45228,John Smith,2211.62,Low Value
67567,Crystal Archer,2211.48,Low Value
96230,Jamie Morgan,2211.35,Low Value
55366,Nicole Wall Dds,2211.26,Low Value
93764,Crystal Meyer,2211.17,Low Value
57560,Carly Hogan,2211.17,Low Value
8440,Shaun Nguyen,2211.1,Low Value
6678,Timothy Elliott,2210.9300000000003,Low Value
6438,Keith Gonzales,2210.8,Low Value
93881,Margaret Cochran,2210.66,Low Value
34614,Michael Jones,2210.52,Low Value
27343,Elizabeth Kelly,2210.38,Low Value
97869,Christopher Ramos,2210.2,Low Value
85502,Kimberly Gentry,2210.1700000000005,Low Value
63997,Christopher Carroll,2209.72,Low Value
5446,Elaine Taylor,2209.64,Low Value
31646,Jasmine Kennedy,2209.35,Low Value
32625,Laura Johnson,2209.25,Low Value
35413,Jonathan Jennings,2209.04,Low Value
72414,Jessica Smith,2208.98,Low Value
19535,Michele Gardner,2208.89,Low Value
23990,Daniel Page,2208.85,Low Value
9503,Danielle Lin,2208.75,Low Value
15410,Rodney Miller,2208.49,Low Value
5479,Tina Castillo,2208.44,Low Value
97242,Sarah Clark,2208.35,Low Value
59308,Hannah Cohen,2207.79,Low Value
7170,Kevin Perkins,2207.49,Low Value
25344,Anthony Anderson,2207.45,Low Value
45296,Dawn Reeves,2207.4,Low Value
60487,Dr. Kyle Harris,2207.25,Low Value
72468,Anna Zimmerman,2207.0699999999997,Low Value
41408,Sean Dyer,2206.63,Low Value
12958,Daniel Luna,2206.52,Low Value
23709,Ms. Laura Price,2206.13,Low Value
83524,Tyler Santiago,2206.04,Low Value
50440,Randy Cooper,2205.77,Low Value
84724,Melissa Hill,2205.71,Low Value
51013,Joe Crawford,2205.67,Low Value
22342,Hannah Vaughan,2205.59,Low Value
42513,Daniel Young,2205.57,Low Value
69377,Joanne Mcgee,2205.48,Low Value
61366,Lindsey Riley,2205.44,Low Value
99802,Jacob Chapman,2205.3599999999997,Low Value
24614,Matthew Carlson,2205.3,Low Value
75135,Jacob Holden,2205.21,Low Value
13841,James Roth,2205.14,Low Value
54112,Matthew Schmidt,2204.85,Low Value
53026,Kimberly Cooper,2204.77,Low Value
14906,Megan Schultz,2204.4,Low Value
12008,Anthony Johnson Md,2204.2099999999996,Low Value
9694,Timothy Ryan,2203.97,Low Value
74781,Bruce Ross,2203.96,Low Value
77510,Gina Lopez,2203.95,Low Value
11952,Johnny Doyle,2203.68,Low Value
55644,Sheena Welch,2203.6099999999997,Low Value
30720,Angela Taylor,2203.58,Low Value
6577,Nathan Miller,2203.47,Low Value
1845,Michael Cooke,2203.44,Low Value
2623,Sara Smith,2203.32,Low Value
98731,Joanna Ryan,2203.29,Low Value
17667,Raymond Taylor,2203.2799999999997,Low Value
59258,Debra Duran,2203.18,Low Value
87243,Connie Ellison,2202.9,Low Value
35151,Jill Robinson,2202.72,Low Value
50897,Whitney Roberts,2202.34,Low Value
66847,Christina Berg,2202.24,Low Value
38748,Brian Sims,2202.22,Low Value
87062,Kristen Cruz,2202.05,Low Value
11035,Anthony Johnson,2201.9900000000002,Low Value
97096,Katelyn Smith,2201.98,Low Value
88154,Virginia Williams,2201.89,Low Value
46300,Samuel Kane,2201.87,Low Value
51107,Sandra Jordan,2201.86,Low Value
48609,Caitlin Stone,2201.86,Low Value
64792,Cynthia Olson,2201.75,Low Value
41312,Jennifer Long,2201.51,Low Value
46975,Cynthia Fox,2201.44,Low Value
38797,Amber Ramirez,2201.1,Low Value
97913,Dustin Oneill,2201.07,Low Value
97836,Brittany Shields,2200.94,Low Value
20959,Steven Anderson,2200.87,Low Value
58641,Mary Knight,2200.67,Low Value
66745,John Craig,2200.19,Low Value
82153,Heather Vasquez,2200.04,Low Value
78678,Brad Johnson,2199.91,Low Value
61495,Rachel Fisher,2199.82,Low Value
73353,Tiffany Carlson,2199.73,Low Value
57041,Sarah Wise,2199.55,Low Value
12476,Andre Rivas,2199.36,Low Value
457,Stanley Schmitt,2199.19,Low Value
61483,Anthony Moreno,2199.1,Low Value
8892,Jaime Richardson,2199.02,Low Value
43250,Melissa Herrera,2198.91,Low Value
78299,Victoria Davidson,2198.68,Low Value
19936,George Houston,2198.65,Low Value
29141,Jody Porter,2198.61,Low Value
59301,Jason Salazar,2198.55,Low Value
35808,Gabrielle Lopez,2198.46,Low Value
85186,Brent Zavala,2198.42,Low Value
22269,Kristi Jones,2198.33,Low Value
47337,Crystal Potter,2198.26,Low Value
4145,Herbert Sweeney,2198.26,Low Value
16617,Crystal Hardin,2198.22,Low Value
32714,Kayla Fischer,2197.9300000000003,Low Value
94194,Julie White,2197.84,Low Value
34597,Stacey Sanchez,2197.54,Low Value
94585,Robert Collins,2197.53,Low Value
30665,Elizabeth Mcintyre,2197.44,Low Value
38682,Cynthia Avila,2197.36,Low Value
56469,Ashley Deleon,2197.17,Low Value
50279,Matthew Todd,2197.1200000000003,Low Value
99011,Lisa Johnson,2197.09,Low Value
40822,William West,2197.0299999999997,Low Value
85914,Rachel Pugh,2197.02,Low Value
72559,Taylor Wright,2197.0,Low Value
76413,Renee Roberts,2196.9700000000003,Low Value
96732,Kristie Robinson,2196.95,Low Value
74012,Elizabeth Williams,2196.9,Low Value
59732,Carlos Perkins Iv,2196.3700000000003,Low Value
42813,Casey Sanders,2196.08,Low Value
22698,Carolyn Alvarez,2196.02,Low Value
55938,Krista Campbell,2196.01,Low Value
33163,Tammy Williams,2195.98,Low Value
69619,Faith Martin Dds,2195.74,Low Value
20503,Eric Clark,2195.67,Low Value
64666,Dawn Diaz,2195.55,Low Value
78651,Felicia Flores,2195.29,Low Value
57062,Patricia Smith,2195.2000000000003,Low Value
3671,Neil Brewer,2194.5699999999997,Low Value
86959,Joshua Bennett,2194.38,Low Value
72352,Dustin Holden,2194.19,Low Value
13160,Mr. Christopher Ryan Dds,2194.15,Low Value
770,Robert Wilson,2194.0899999999997,Low Value
84310,Daniel Bryan,2194.02,Low Value
27135,Mikayla Thompson,2193.88,Low Value
30903,Jennifer Raymond,2193.88,Low Value
30903,Jennifer Raymond,2193.88,Low Value
68730,Casey Wang,2193.75,Low Value
39513,William Williams,2193.65,Low Value
93242,Krystal Meyers,2193.54,Low Value
1007,Lynn Watkins,2193.52,Low Value
28415,Michael Tucker,2192.85,Low Value
67344,Heather Henry,2192.8,Low Value
94242,Johnny Webster,2192.75,Low Value
32919,Shari Lee,2192.63,Low Value
20924,Vincent Adams,2192.2,Low Value
80345,Michael Foster,2191.9,Low Value
83200,Mark Johnson,2191.38,Low Value
29325,Ian Holmes,2191.21,Low Value
47896,Carol Williams,2191.21,Low Value
26733,Patrick Graves,2190.98,Low Value
32640,Nicholas Chapman,2190.78,Low Value
99020,Adrian Evans,2190.76,Low Value
88074,Patricia Rogers,2190.7099999999996,Low Value
73340,Javier Smith,2190.45,Low Value
70238,Audrey Lara,2190.33,Low Value
46264,Brittany Stewart,2190.0,Low Value
25040,Cody Johnson,2189.21,Low Value
25040,Cody Johnson,2189.21,Low Value
30078,David Bryant,2189.07,Low Value
60850,Courtney Morales,2188.96,Low Value
27297,Brenda Anderson,2188.81,Low Value
48973,Betty Young,2188.65,Low Value
87425,Amanda Hill,2188.49,Low Value
75904,Richard Osborne,2188.36,Low Value
28531,Mary Lopez,2188.07,Low Value
19590,Terrence Gibson,2188.0699999999997,Low Value
23489,Juan Ayala,2188.0299999999997,Low Value
50062,Amber Rodriguez,2187.91,Low Value
29182,Andrew Gray,2187.84,Low Value
89090,Michael Washington,2187.69,Low Value
4937,Trevor Taylor,2187.58,Low Value
28293,Robert Rivera,2187.4700000000003,Low Value
72584,Kimberly Solis,2187.32,Low Value
2675,Laura Scott,2187.29,Low Value
87976,John Black,2186.81,Low Value
15995,Adam Rodriguez,2186.58,Low Value
97267,Steven Green,2186.5,Low Value
71995,Cynthia Miller,2186.42,Low Value
55570,Michael Kennedy,2186.34,Low Value
98384,Justin Atkins,2186.32,Low Value
42830,Michael Potter,2186.23,Low Value
97440,Emily Aguirre,2186.2,Low Value
67723,Christina Diaz,2185.57,Low Value
81074,Phillip Flores,2185.44,Low Value
92390,Tracy Greer,2185.36,Low Value
28965,Dana Perez,2185.3,Low Value
9873,Aaron Rodriguez,2185.08,Low Value
77446,Stephanie Hill,2184.73,Low Value
45852,Rose Johns,2184.72,Low Value
14338,Miss Lauren White,2184.6800000000003,Low Value
98037,Kimberly Wilson,2184.66,Low Value
77205,Timothy Sanchez,2184.14,Low Value
75195,Rodney Stone,2184.0299999999997,Low Value
96312,Brandon Cruz,2183.94,Low Value
68336,Laura Mejia,2183.94,Low Value
5770,Jennifer Andrews,2183.84,Low Value
20656,Yvette Foster,2183.7200000000003,Low Value
82498,Elizabeth Castro,2183.72,Low Value
60682,Elizabeth Moore,2183.57,Low Value
88952,Nicholas Brown,2183.5699999999997,Low Value
84948,Victoria Peterson,2183.5,Low Value
73577,Anthony Hill,2183.47,Low Value
16750,Scott Garcia,2183.25,Low Value
63398,Clayton Rosales,2183.21,Low Value
67275,Gregory Smith,2183.2,Low Value
46698,Victoria Underwood,2183.14,Low Value
36042,Jamie Rollins,2183.14,Low Value
96389,Jennifer Barr,2183.05,Low Value
86073,Rachel Olson,2183.04,Low Value
85313,Whitney Williams,2182.97,Low Value
52272,Nathaniel Kelly,2182.88,Low Value
70714,Eugene Griffin,2182.87,Low Value
82988,Robert Hendricks,2182.7799999999997,Low Value
21929,Michelle Thompson,2182.72,Low Value
28230,David Blackburn,2182.5499999999997,Low Value
73552,Leslie Fisher,2182.33,Low Value
90396,Michael Wagner,2182.21,Low Value
82228,Adam Parker,2181.93,Low Value
95505,Ryan Kirby,2181.92,Low Value
5010,Erin Reynolds,2181.87,Low Value
71379,Nicole Taylor,2181.73,Low Value
42934,Julie Holmes,2181.72,Low Value
72981,Brandon Garcia,2181.59,Low Value
97590,Nicole Savage,2181.58,Low Value
58833,Ann Cunningham,2181.5,Low Value
93674,Lisa Williams,2181.5,Low Value
15527,Megan Wise,2181.49,Low Value
95223,Kim Lopez,2180.7400000000002,Low Value
1083,Danny Marshall,2180.4700000000003,Low Value
29786,Ryan Santiago,2180.41,Low Value
12182,Jamie Waters,2180.13,Low Value
9876,Crystal Thompson,2180.01,Low Value
14776,Timothy Carter,2179.88,Low Value
28479,Brent Hill,2179.84,Low Value
84594,Edwin Yates,2179.82,Low Value
45756,Nicole Allen,2179.38,Low Value
32356,Aaron Flores,2179.35,Low Value
50257,Crystal Richardson,2179.17,Low Value
14730,Anna Bartlett,2179.0,Low Value
80412,Kelly Moore,2178.96,Low Value
96200,Gina Barrera,2178.94,Low Value
98340,Brian Ellison,2178.9,Low Value
70358,Robert Martin,2178.78,Low Value
2269,Stephen Williams,2178.76,Low Value
67044,Lonnie Williams,2178.58,Low Value
14720,Justin Miller,2178.46,Low Value
54910,Dylan Lewis,2178.42,Low Value
18921,Omar Daniels,2178.36,Low Value
39275,Thomas Beltran,2177.88,Low Value
5176,Dawn Long,2177.77,Low Value
29670,Kristen Gibbs,2177.7,Low Value
71864,Timothy Huynh,2177.46,Low Value
26633,Lindsay Rodriguez Dds,2177.45,Low Value
43207,Samantha Henry Md,2177.37,Low Value
33806,Derrick Ramirez,2177.27,Low Value
43176,Linda Krueger,2177.18,Low Value
27364,Christina Jones,2177.1,Low Value
74785,Vanessa Garcia,2177.08,Low Value
16721,Tabitha Sanchez,2177.07,Low Value
53648,Jimmy Shaw,2177.04,Low Value
71157,Michelle Parsons,2176.83,Low Value
79762,Todd Lewis,2176.7999999999997,Low Value
32514,Nicole Rios,2176.68,Low Value
56258,Jordan Brown,2176.4,Low Value
75038,Kimberly Drake,2176.21,Low Value
56130,Stephanie Foster,2176.2,Low Value
36301,Michael Wright,2176.17,Low Value
73289,Mr. Shawn Allen,2176.11,Low Value
28689,Ashley Thomas,2175.9,Low Value
17930,Madison Bradford,2175.74,Low Value
36272,Joshua Smith,2175.68,Low Value
98507,Kathleen Salinas,2175.58,Low Value
47538,Andrea Flynn,2175.44,Low Value
73347,Chris Atkinson,2175.36,Low Value
79764,Emily Reynolds,2175.26,Low Value
27536,Timothy Stewart,2175.2,Low Value
93945,Sydney Lopez,2175.07,Low Value
75755,Kristin Gardner,2174.82,Low Value
64191,James Santos,2174.71,Low Value
32123,Laura Knapp,2174.6800000000003,Low Value
93100,Bryan Leonard,2174.65,Low Value
18139,Andrea Moore,2174.6,Low Value
17985,Raven Green,2174.45,Low Value
72271,Eric Kramer,2174.39,Low Value
7489,Jared Pearson,2174.21,Low Value
33004,Rachel Ray,2174.1,Low Value
43451,Diane Miller,2174.0,Low Value
6312,Tammy Cox,2173.96,Low Value
99572,Amanda Allen,2173.92,Low Value
54733,Emily Hoffman,2173.7299999999996,Low Value
99074,Michael Patterson,2173.61,Low Value
21797,Tracy Ballard,2173.45,Low Value
25013,Erika Khan,2173.43,Low Value
8204,Mr. Jesse Bartlett,2173.03,Low Value
94691,Tonya Rodriguez,2173.0299999999997,Low Value
2356,Christopher Miller,2172.96,Low Value
73707,Deborah Nunez,2172.84,Low Value
14731,Natalie Sharp,2172.8199999999997,Low Value
2507,Teresa Day,2172.8,Low Value
3602,Roger Mills,2172.71,Low Value
64102,Linda Bonilla,2172.65,Low Value
28977,Dustin Reyes,2172.55,Low Value
1043,Kevin Bowen,2172.18,Low Value
13938,Christina Chan,2171.6,Low Value
97767,Cody Black,2171.5699999999997,Low Value
15542,Daniel Harris,2171.56,Low Value
8517,Kristen Soto,2171.38,Low Value
79400,Melissa Davenport,2171.21,Low Value
71312,Kevin Diaz,2171.2,Low Value
59644,Cole Sanders,2171.04,Low Value
70741,Susan Cruz,2170.99,Low Value
63279,Mr. Daniel Phillips,2170.97,Low Value
45222,Jill Robles,2170.93,Low Value
36197,Wendy Fernandez,2170.84,Low Value
40188,John Riley,2170.55,Low Value
74772,Douglas Andrews,2170.0299999999997,Low Value
7270,Laura Wade,2169.88,Low Value
19764,Benjamin Franklin,2169.8,Low Value
34849,Edward Taylor,2169.29,Low Value
42568,Andrew Stafford,2169.0,Low Value
72745,Emily Jenkins,2168.96,Low Value
56934,Michael Farrell,2168.87,Low Value
97736,Jay Bishop,2168.84,Low Value
7529,Tina Alexander,2168.72,Low Value
82794,Ashley Richards,2168.7,Low Value
38798,Mr. Joseph Gonzalez,2168.41,Low Value
69896,Rebecca Smith,2168.33,Low Value
11572,Steven Lynn,2168.1800000000003,Low Value
88463,Laura Mills,2168.14,Low Value
67766,Jason Little,2168.12,Low Value
81408,Rose Lee,2168.12,Low Value
45047,Gary Berry,2168.02,Low Value
58126,James Johnson,2167.7,Low Value
10596,Dwayne Charles,2167.64,Low Value
5290,Ashley Joyce,2167.07,Low Value
17175,Jody Davis,2166.9300000000003,Low Value
46562,Heather Taylor,2166.7599999999998,Low Value
89098,Chad Holmes,2166.48,Low Value
72949,Heidi Collins,2166.46,Low Value
37953,John Davis,2166.44,Low Value
51763,Stephen Gordon,2166.25,Low Value
63889,Joseph Hammond,2166.09,Low Value
68798,Eileen Wilkerson,2165.8999999999996,Low Value
57735,David Reed,2165.67,Low Value
49143,Scott Lee,2165.4300000000003,Low Value
51594,Ricky Schultz,2165.4,Low Value
7500,Michael Miller,2165.37,Low Value
38154,Martin Parrish,2165.36,Low Value
23344,Andrew Castillo,2164.52,Low Value
94105,Joseph Spencer,2164.51,Low Value
21843,Angel Harris,2164.51,Low Value
59970,Nicole Montgomery,2164.12,Low Value
70391,Jason Gardner,2164.12,Low Value
37265,Jasmine Young,2164.05,Low Value
40486,Hannah Cole,2163.39,Low Value
81162,Kelly Mendez,2163.21,Low Value
15515,Brooke Phillips,2163.2,Low Value
35886,Maria Wang,2163.05,Low Value
66739,Melanie Ho,2162.87,Low Value
188,Michael Atkinson,2162.79,Low Value
48214,Glenda Gonzalez,2162.73,Low Value
45751,Gregory Armstrong,2162.6499999999996,Low Value
32675,Brandon Bauer,2162.55,Low Value
40372,Christopher Mcgee,2162.55,Low Value
30620,Joshua Ramirez,2162.39,Low Value
73006,Karen Hall,2162.2599999999998,Low Value
81802,Sarah Cross,2162.15,Low Value
73153,Susan Roman,2162.15,Low Value
56810,Denise Larsen,2161.92,Low Value
66349,Lawrence Mccoy,2161.84,Low Value
86801,Kimberly Mcgee,2161.75,Low Value
27526,Erin Williams,2161.68,Low Value
16301,Catherine Small,2161.49,Low Value
53177,Christopher Fowler,2161.44,Low Value
6922,Jason White,2161.41,Low Value
88906,Kimberly Mcneil,2161.36,Low Value
21466,Zachary Anderson,2161.22,Low Value
58410,Sean Anderson,2161.21,Low Value
53958,Jorge Owens,2161.14,Low Value
73183,Nichole Weber,2161.05,Low Value
54072,Joseph Klein,2160.82,Low Value
51222,Tiffany Vaughn,2160.76,Low Value
19333,Jenny Ramirez,2160.48,Low Value
78061,Jordan Mooney,2160.06,Low Value
32070,Justin Johnson,2159.84,Low Value
69395,Brandy Delacruz,2159.58,Low Value
92832,Scott Rogers,2159.34,Low Value
62166,Daniel Mcmillan,2159.33,Low Value
32935,Patricia Jones,2159.23,Low Value
55889,Jose Hall,2159.02,Low Value
28034,Joe Hill,2158.97,Low Value
