customer_id,customer_name,total_sessions,total_revenue,churn_risk
72930,Jennifer Mcmillan,14,7340.08,Active
82667,Sharon Barker,14,4658.88,Active
59098,Veronica Booth,14,18409.2,Active
56119,Thomas Tucker,14,40928.590000000004,Active
10746,Susan Simmons,14,1752.7399999999998,Active
11732,Nicole Lane,14,5047.05,Active
51614,Nathan Miller,14,4607.389999999999,Active
22759,Mary Gilbert,14,8380.58,Active
45293,David Oconnor,14,12435.44,Active
24142,Susan Santiago,14,7479.97,Active
11452,Nicole Knapp,14,75486.63,Active
54680,Lisa Cannon Dds,14,84826.59,Active
22199,Johnny Mann,14,6573.25,Active
54288,Robert Wilson,14,4506.08,Active
67302,Raymond Avila,14,17527.84,Active
22063,Michael Gonzalez,14,3859.46,Active
18479,James Blair,14,3998.5099999999998,Active
4698,Christopher Harris,14,824.44,Active
11086,Sherry Larson,14,4053.37,Active
56311,Michael Meadows,14,1649.87,Active
69433,Jeanette Jackson,14,2415.66,Active
74433,Travis Ray,14,8420.26,Active
83917,Sara Peters,14,14532.529999999999,Active
70453,Roger Brown,14,2246.01,Active
46742,Michael Bender,14,91229.52,Active
25480,Christopher Fox,14,5632.27,Active
87383,Victor Rangel,14,7824.78,Active
27726,Matthew Merritt,14,7159.9,Active
46890,Johnathan Wade,14,3487.7200000000003,Active
37926,Haley Gibson,14,6617.6,Active
71926,Cheryl Thompson,14,4820.68,Active
88858,Anthony Johnson,14,4893.74,Active
4956,Sean Williams,14,14695.019999999999,Active
33453,Mary White,14,3882.81,Active
50517,Jean Garcia,14,14687.650000000001,Active
7915,Dominique Gray,14,5618.33,Active
583,Sandra Curry,14,6204.67,Active
4541,Samantha Jones,14,864.39,Active
87131,Megan Cervantes,14,7261.66,Active
93867,Kelly Davis,14,12082.69,Active
84739,Charles Spencer,14,8238.28,Active
84162,Andrea Castro,14,4203.32,Active
79963,Eric Cooper,14,3441.18,Active
80244,Christopher Newton,14,2104.34,Active
90620,Tyler Rodriguez,14,11790.899999999998,Active
90332,Mary Martin,14,714.2,Active
38264,Chelsey Huff Phd,14,4979.21,Active
76756,Theresa Tate,14,4048.65,Active
95332,Jennifer Goodwin,14,5845.84,Active
48628,Hayden Jackson,14,3772.9799999999996,Active
79610,Dwayne Marquez,14,4137.1900000000005,Active
83832,John Hunter,14,4512.95,Active
78186,Chase Davidson,14,6582.97,Active
62259,Chad Walters,14,9653.5,Active
26992,Angela Scott,14,4507.8099999999995,Active
51432,John Clark,14,21405.420000000002,Active
86817,Jeff Cox,14,22641.89,Active
96846,Edwin Rogers,14,4955.099999999999,Active
19059,Calvin Williams,14,1166.4299999999998,Active
95808,Joy Tucker,14,9846.2,Active
73892,Alexandra Maddox,14,1315.34,Active
28072,Jennifer Davis,14,15411.44,Active
17158,Monica Sanders,14,4560.63,Active
58923,Margaret Martinez,14,7606.240000000001,Active
18645,Jonathan Roberts,14,20886.87,Active
83628,Jodi Bond,14,5399.110000000001,Active
7331,James Hudson,14,6608.66,Active
21620,Gwendolyn Robbins,14,22561.21,Active
57560,Carly Hogan,14,2211.17,Active
84000,Anthony Morales,14,5103.639999999999,Active
49540,Peter Jones,14,5167.33,Active
33459,Audrey Casey,14,32763.65,Active
18429,Amy Barnes,14,5399.48,Active
18561,Sheri Spears,14,6829.34,Active
33567,Mr. Steven Sharp,14,9405.14,Active
19579,Mike Kelly,14,10502.46,Active
6982,Ryan Garcia,14,4835.51,Active
5906,Kristina Rosario,14,15720.16,Active
80293,James Mack,14,41284.98,Active
24828,Cheryl Poole,14,15789.91,Active
37150,Todd Ortiz,14,2411.09,Active
66767,Misty Martinez,14,42450.31,Active
90445,Kyle Cobb,14,7885.08,Active
12903,Gregory Wright,14,1745.1200000000001,Active
76567,Sabrina Hall,14,7688.86,Active
2948,Michael Smith,14,14609.31,Active
85508,Emily Weaver,14,14308.060000000001,Active
26097,Carla Hunter,14,10670.54,Active
20516,Katherine Navarro,14,4916.54,Active
75298,Jason Knapp,14,16944.55,Active
14438,Elizabeth Bennett,14,7250.49,Active
24548,Sherry Turner,14,5102.67,Active
11528,Keith Wilson,14,2139.26,Active
26833,Joshua Cook,14,2314.59,Active
33574,Donna Bell,14,4753.490000000001,Active
18004,David Haney,14,7053.99,Active
61438,Andrew Francis,14,3910.16,Active
4534,Tammy Sanford,14,1187.28,Active
10205,Elijah Osborne,14,21506.42,Active
73325,Devon Thompson,14,9112.13,Active
40358,Andrew Holt,14,1923.6999999999998,Active
70241,Sierra Dunn,14,6003.6,Active
66417,Sean Brown,14,2959.77,Active
93325,Kari Murphy,14,15446.080000000002,Active
71952,Edward Odom,14,8810.26,Active
51625,Daniel Knight,14,9009.74,Active
79582,Jay Hoover,14,14637.26,Active
83437,Chad Taylor,14,20370.989999999998,Active
19263,Andrew Stanton,14,6850.4,Active
4143,Randy Davila,14,4028.89,Active
97103,Zachary Ellison,14,5450.299999999999,Active
88077,Scott Marquez,14,6072.5,Active
27217,Kimberly Flynn,14,5355.07,Active
82182,Michael Nichols Md,14,7059.389999999999,Active
38228,Hailey Elliott Md,14,10382.679999999998,Active
11971,Erica Richards,14,4423.66,Active
27370,Terri Scott,14,22700.340000000004,Active
67503,Ryan Castillo,14,4318.110000000001,Active
27850,Mr. Michael Conway,14,820.52,Active
46900,Lisa Perez,14,2661.4300000000003,Active
10878,Cathy Collier,14,9388.38,Active
97591,Makayla Swanson,14,9711.86,Active
82761,Kenneth Carter,14,14289.240000000002,Active
6215,John Lopez,14,3434.1899999999996,Active
21105,Deanna Perez,14,18900.100000000002,Active
60668,Kimberly Thompson,14,5891.3,Active
86899,Joshua Holmes,14,7772.93,Active
92671,Jennifer Young,14,745.96,Active
67503,Ryan Castillo,14,4318.110000000001,Active
57378,Steven Bryant,14,3321.38,Active
85053,Jeremy Garcia,14,11931.11,Active
55826,David Copeland,14,43728.299999999996,Active
96063,Ashlee Conrad,14,4482.33,Active
23061,Jennifer Torres,14,22335.64,Active
55593,Christopher Harris,14,18894.949999999997,Active
4062,Brenda Young,14,5163.51,Active
30162,John White,14,0.0,Active
49213,Edward Hammond,14,0.0,Active
5861,Brandon Lopez,14,0.0,Active
8384,Michelle Weeks,14,0.0,Active
26377,Keith Scott,14,0.0,Active
63449,John Prince,14,0.0,Active
18630,Zachary Davis,14,0.0,Active
1698,Joseph Pena,14,0.0,Active
94140,Michael Scott,14,0.0,Active
50150,Mary Hull,14,0.0,Active
75199,Cassandra Nguyen,14,0.0,Active
28493,Brenda Moore,14,0.0,Active
35610,Shawn Adams,14,0.0,Active
97961,Eric Montgomery,14,0.0,Active
53846,Todd Garza,14,0.0,Active
43936,Thomas White,14,0.0,Active
37696,Mark Boone,14,0.0,Active
34936,Tanya Collins,14,0.0,Active
74068,Richard Davis,14,0.0,Active
17587,Cindy Davies Md,14,0.0,Active
76843,Ashley Price,14,0.0,Active
43213,Sherry Johnson,14,0.0,Active
34016,David Brooks,14,0.0,Active
21615,William Bennett,14,0.0,Active
74081,Cindy Evans,14,0.0,Active
39288,Sean Barber,14,0.0,Active
43591,Ryan Roberts,14,0.0,Active
17580,John Knight,14,0.0,Active
98025,Charles Acevedo,14,0.0,Active
32662,Thomas Jackson,14,0.0,Active
94056,Brian White,14,0.0,Active
25568,Becky Thompson,14,0.0,Active
46046,Michelle Bailey,14,0.0,Active
29877,Katrina Snyder,14,0.0,Active
81084,Patrick Owen,14,0.0,Active
44476,Kayla Davis,14,0.0,Active
24325,Wendy Kim,14,0.0,Active
96544,Scott Kennedy,14,0.0,Active
21615,William Bennett,14,0.0,Active
34853,Susan Stout,14,0.0,Active
55256,Kyle Knapp,14,0.0,Active
39291,Calvin Soto,14,0.0,Active
87402,Michael Pittman,14,0.0,Active
28446,Hannah Hardy,14,0.0,Active
16738,Christopher Rasmussen,14,0.0,Active
69038,Sandra Robles,14,0.0,Active
4332,Mr. Brad Johnson Dds,14,0.0,Active
72032,Sarah Johnston,14,0.0,Active
46044,Rhonda Clark,14,0.0,Active
576,Patricia King,14,0.0,Active
39914,Karl Liu,14,0.0,Active
14000,Cynthia Gutierrez,14,0.0,Active
23373,Catherine Lee,14,48693.79,Active
8685,Jessica Sanchez,14,843.39,Active
88424,Joshua Baker,14,1118.96,Active
90287,Mary Schultz,14,846.77,Active
97098,Vanessa Sosa,14,7489.71,Active
66950,Jonathan Kelly,14,4455.92,Active
62810,Mr. Carl Clark,14,3818.56,Active
24355,Mrs. Marissa Kelly Dds,14,2654.9,Active
9683,William Patel,14,560.4,Active
43339,Ashley Callahan,14,47570.16,Active
74236,Crystal Gray,14,1099.89,Active
81041,James Carney,14,13057.83,Active
18685,Joseph Shannon,14,19483.87,Active
86031,Kevin Powell,14,275.61,Active
75960,Melanie Davis,14,5703.29,Active
33215,Mrs. Crystal Stewart,14,359.99,Active
17803,Mrs. Julie Villarreal,14,724.83,Active
460,Tyler Rose,14,7853.19,Active
56977,Diana Boyd,14,1388.98,Active
10113,Jason Williamson,14,1041.84,Active
69820,Samantha Morrison,14,460.11,Active
5972,Adam Vasquez,14,4222.67,Active
26163,Eric Lee,14,0.0,Active
19695,Jill Greene,14,1132.02,Active
65898,Jonathon Jackson,14,7742.94,Active
82938,Sara Baker,14,781.45,Active
74758,Alexis Gonzalez,14,2569.25,Active
74000,Dylan Terrell,14,1181.61,Active
43098,John Short,14,487.72,Active
89705,Katrina Conley,14,554.37,Active
16098,William Clark,14,12303.68,Active
51283,Corey Turner,14,241.03,Active
17562,Eric Harris,14,65380.26,Active
20518,Jason Hooper,14,2854.8,Active
89096,Melissa Taylor,14,410.76,Active
63753,Olivia Little,14,400.79,Active
84728,Teresa Martin,14,474.04,Active
17921,Zachary Hamilton,14,416.75,Active
66571,Brandon Johnson,14,720.36,Active
49780,Crystal Miller,14,4979.99,Active
35151,Jill Robinson,14,2202.72,Active
55881,Kelly Bennett,14,5248.63,Active
48973,Betty Young,14,2188.65,Active
35331,Bryan White,14,11239.51,Active
13953,Dr. Amanda Morris Dvm,14,321.71,Active
76386,Erin Griffin,14,808.74,Active
2011,Gregory Rios,14,796.9,Active
77620,Jacob Gordon,14,1088.48,Active
37664,Terri Rogers,14,65.7,Active
19542,Cheyenne Peterson,14,1350.15,Active
85599,Dustin Garza,14,1696.11,Active
94431,Alicia Rogers,14,1654.74,Active
7526,Angela Hester,14,1478.47,Active
47308,Bradley Barnes,14,103.17,Active
57692,Bryan Brown,14,207.57,Active
33146,Jeffrey Moyer,14,440.77,Active
92692,Karen Gardner,14,545.45,Active
53477,Melissa Richardson,14,6602.76,Active
5177,Shannon Murray,14,20152.76,Active
30684,Shirley Banks,14,1847.2,Active
50827,Joshua Clark,14,2042.45,Active
23021,Shaun Hines,14,3238.14,Active
58974,Dylan Barr,14,2412.71,Active
74152,Kim Randall,14,871.06,Active
28439,Jose Ballard,14,7711.7,Active
32740,Margaret Baker,14,6656.07,Active
46746,Dalton Mosley,14,1548.44,Active
80360,Joshua Rodriguez,14,2602.77,Active
99148,Martha Johnson,14,958.92,Active
19488,Ana Hale,14,161.21,Active
31152,Jennifer Sherman,14,954.39,Active
64866,Lisa Ray,14,2292.44,Active
78386,Lori Lee,14,2556.78,Active
86454,Mr. David Rivera,14,2864.08,Active
15470,Anna Smith,14,23060.89,Active
54392,Anthony Clayton,14,356.23,Active
63666,Lisa Rhodes,14,260582.21,Active
54495,Joseph Montgomery,14,2517.41,Active
24344,Kelly Bryant,14,3903.73,Active
80643,Michael Sanders,14,40039.75,Active
21034,Autumn Olson,14,2335.45,Active
29375,Eric Wiley,14,1377.87,Active
39453,Kimberly Garcia,14,872.86,Active
15647,Barbara Fischer,14,1315.09,Active
15515,Brooke Phillips,14,2163.2,Active
48013,Elizabeth Schultz Md,14,5269.15,Active
74916,Felicia Sherman,14,2075.09,Active
44443,Jennifer Novak,14,513.42,Active
20960,Nicholas Fox,14,41402.009999999995,Active
13217,Ruben White,14,126482.37999999998,Active
91782,Brian Thomas,14,51305.950000000004,Active
20535,Tammy Lopez,14,89271.46,Active
95161,Lori Stewart,14,51949.23,Active
5690,David Holt,14,103994.14,Active
80995,Katherine Webster,14,1197.93,Active
86537,Taylor Fox,14,2071.2,Active
41822,Brooke Morris,14,387.73,Active
47436,Bruce Acosta,14,619.7,Active
20721,Kristin Clay,14,1085.95,Active
15847,Linda Patrick,14,429.24,Active
71135,Robert Wheeler,14,50904.75,Active
44835,Timothy Smith,14,0.0,Active
4043,David Stephens,14,673.81,Active
2928,Erin Landry,14,0.0,Active
39204,Margaret Burton,14,157.15,Active
54179,Renee Chung,14,2982.8,Active
54225,Aimee Green,14,1502.53,Active
71995,Cynthia Miller,14,2186.42,Active
95835,Jennifer Lloyd,14,2006.71,Active
91589,Scott White,14,2817.71,Active
93122,Vanessa White,14,1741.1,Active
30867,Cheryl Miller,14,2241.91,Active
96845,Craig Jarvis,14,3092.56,Active
93621,Michael Banks,14,270.47,Active
53572,Monique Mccarthy,14,29.07,Active
65039,Johnny Hayes,14,149053.46999999997,Active
48403,Kim Evans,14,52445.02,Active
6888,Lisa Wood,14,84198.04000000001,Active
18682,Jennifer Wilson,14,2002.74,Active
41820,Kirsten Grant,14,2412.59,Active
14144,Bradley Harding,14,3178.55,Active
48225,Carl Newman,14,496.55,Active
29114,Deanna Jackson,14,3369.14,Active
12939,George Green,14,4095.08,Active
44240,Jeremy Smith,14,580.45,Active
56452,Joshua Brown,14,70901.4,Active
48595,Sheri Carter,14,1821.2,Active
27222,Samantha Rodriguez,14,199496.30000000002,Active
33598,Angel Smith,14,103.98,Active
84531,Gabriel Vargas,14,5007.12,Active
10509,Joshua Walton,14,179.4,Active
89626,Melissa Bauer,14,2299.72,Active
37925,Christine Thomas,14,2871.02,Active
22702,Christopher Cruz,14,553.71,Active
50340,Joseph Collins,14,1115.06,Active
84419,Kathryn Avila,14,241.19,Active
6407,Ryan Rodriguez,14,805.55,Active
44083,Keith Cole,14,402.17,Active
22382,Nicholas Smith,14,120228.8,Active
79449,Joseph Martin,14,8114.95,Active
95128,Elizabeth Harvey,14,9210.81,Active
74420,Debra Green,14,7797.320000000001,Active
86780,Margaret Hunter,14,2369.24,Active
16197,Tamara Jenkins,14,29932.5,Active
96123,Tracy Mathews,14,916.43,Active
78234,Angela Stewart,14,6378.26,Active
69911,Megan Parker,14,1067.42,Active
8585,Michael Hoffman,14,2129.24,Active
48167,Nicole Krause,14,414.27,Active
7469,Timothy Sanders,14,3137.22,Active
74473,Alexis Johnson,14,9119.35,Active
82459,Charles Myers,14,460.48,Active
34521,Samantha Young,14,1381.86,Active
58990,Cynthia Livingston,14,3676.17,Active
53331,Nicole Rose,14,1372.84,Active
84453,Jamie Armstrong,14,1980.78,Active
24521,April Ford,14,191955.57,Active
73499,Brendan Duncan,14,145134.11000000002,Active
12120,Levi Perkins,14,1363.16,Active
29010,Melanie Washington,14,2088.4,Active
20546,Sean Watson,14,555.22,Active
95929,Victoria Ross,14,1585.08,Active
99487,Caroline Craig,14,2557.65,Active
24203,Terry Ball,14,103798.55000000002,Active
29505,Jeanette Hendricks,14,908.38,Active
77260,Loretta Baker,14,2830.05,Active
18130,Tina Williams,14,348.39,Active
81413,Vicki Peterson,14,1294.05,Active
91747,Billy Cooper,14,3425.95,Active
34032,Christopher Mullen,14,8528.27,Active
53798,Courtney Collins,14,0.0,Active
16568,Hector Kelly,14,102049.82,Active
69128,Douglas Johnson,14,84110.70999999999,Active
83302,Jeffrey Simon,14,863.27,Active
34336,Kristen Phillips,14,255.59,Active
88739,Barbara Shaw,14,229643.06,Active
26368,Elizabeth Roberts,14,187536.41000000003,Active
84123,Raven Reyes,14,148460.33,Active
12575,Kristi Martin,14,66452.6,Active
78687,Brenda Bradshaw,14,161943.31,Active
39055,Laura King,14,201163.30000000005,Active
56471,Jeffrey Stein,14,69717.48000000001,Active
81182,Leslie Ortiz,14,136856.4,Active
17822,Donna Rodriguez,14,47931.840000000004,Active
48777,Dustin Rodriguez,14,115022.01,Active
15709,Jennifer Alexander,14,148394.21999999997,Active
44557,Tracey Chavez,14,154990.39,Active
18917,Brittany Cardenas,14,61756.39000000001,Active
22847,Denise Johnson,14,117867.51000000001,Active
87632,Marcus Duncan,14,206494.93,Active
2090,Taylor Moore,14,312207.85,Active
92606,Kimberly Guzman,14,152202.56,Active
5873,Kevin Daniels,14,53687.07000000001,Active
46976,Jeffrey Valencia,14,64288.82000000001,Active
67683,Michele Randall,14,116396.56999999999,Active
76653,Amanda Good,14,0.0,Active
24995,Russell Wilcox,14,170725.98,Active
49232,James Hill,14,82258.24,Active
75227,Tracy Chang,14,161557.27000000002,Active
13088,William Petersen,14,81971.85,Active
15366,Fernando Orr,14,124549.15999999999,Active
54459,Thomas Rosales,14,0.0,Active
72213,Anthony Hawkins,14,0.0,Active
71036,Casey Lowery,14,276273.4,Active
28627,Andrew Cabrera,14,0.0,Active
63547,Destiny Livingston,14,267066.61,Active
85562,Amanda Bell,14,145838.30000000002,Active
74302,Jose Rogers,14,0.0,Active
14569,Kenneth Pratt,14,0.0,Active
82008,Steven Simon,14,0.0,Active
76380,Holly Taylor,14,0.0,Active
10752,Vincent English,14,222938.06999999998,Active
70557,Deborah Marshall,14,0.0,Active
52902,Tony Mills,14,189856.52,Active
17998,Jessica Brown,14,0.0,Active
21851,Joseph Malone,14,0.0,Active
405,James Brown Dds,14,7818648.139999997,Active
28701,Kenneth Hamilton,14,0.0,Active
38331,Jennifer Burke,14,11200105.250000004,Active
72073,Craig Larsen,14,12030380.360000003,Active
39994,Adam Ballard,14,0.0,Active
45355,Chelsea Sullivan,14,45501917.10999997,Active
7730,Joseph Tate,14,0.0,Active
6068,Phyllis Vargas,14,0.0,Active
4144,Sabrina Taylor,14,0.0,Active
85491,Charles Jones,14,0.0,Active
11476,Michelle Salinas,14,0.0,Active
78142,Richard Green,14,0.0,Active
75194,David Bryant,14,0.0,Active
11022,John Velasquez,14,0.0,Active
59972,Lisa Rodriguez,14,0.0,Active
62068,Mary Mills,14,0.0,Active
98416,Katherine Oneill,14,0.0,Active
98584,Annette Mcgrath,14,51662.11,Active
80329,Kristy Allen,15,243.35,Active
78659,Kevin Cabrera,15,500202.2500000001,Active
39791,Jasmine Hartman,15,8770.51,Active
10920,John Hill,15,20075.699999999997,Active
93332,Jacob Horton,15,4802.09,Active
98128,Michael Green,15,19477.29,Active
10132,Randy Lopez,15,14548.380000000001,Active
64207,Brianna Bullock,15,5464.08,Active
35411,Cheryl Molina,15,4538.42,Active
88685,Christopher Gutierrez,15,3765.31,Active
41729,Howard Campbell,15,4047.15,Active
27061,Destiny Leblanc,15,6338.400000000001,Active
51861,Michael Aguirre,15,878.98,Active
40179,Sandy Reeves,15,16313.17,Active
47486,Jason Bell,15,4303.73,Active
98536,Kristen Hill,15,512.08,Active
25736,Taylor Allison,15,3037.6099999999997,Active
79103,Ian Gardner,15,11185.970000000001,Active
50205,Tara Turner,15,2903.9999999999995,Active
77957,Deanna Rose,15,7638.34,Active
53200,Ronald Byrd,15,2772.7999999999997,Active
91846,Krystal Peters,15,14595.84,Active
11956,Michael Gould,15,6466.82,Active
70631,Nicole Terry,15,3536.2400000000002,Active
76095,Albert Williams,15,1831.56,Active
40350,Kelly Rose,15,19158.53,Active
15851,Megan Mitchell,15,41452.920000000006,Active
80997,Nathan Hill Phd,15,2631.04,Active
66900,Scott Evans,15,8089.63,Active
67278,Victoria Anderson,15,5325.6900000000005,Active
60310,Mr. Steven Robinson,15,4758.72,Active
11334,Robert Mendoza,15,6123.5599999999995,Active
92902,Brian Lyons,15,27569.68,Active
7677,Daniel Romero,15,5601.86,Active
45791,Diana Ward,15,97863.32,Active
82377,Sean Adams,15,4997.6900000000005,Active
30331,Joshua Grant,15,12038.01,Active
86824,Shannon Thompson,15,4279.35,Active
25752,Edward Villanueva,15,5279.48,Active
91858,Jenna Mcgee,15,2455.21,Active
25936,Diana Burke,15,7831.88,Active
4026,Kathleen Goodwin,15,5110.58,Active
44579,Ralph Fletcher,15,1263.3400000000001,Active
14590,Brandon Lambert,15,2350.69,Active
99673,Jeffrey Evans,15,9839.18,Active
2137,Daniel Smith,15,8503.15,Active
10047,Jared Cunningham,15,3415.6800000000003,Active
73816,Jeffrey Joseph,15,2328.86,Active
18660,Sherry Patterson,15,856.51,Active
33232,Anthony Wilson,15,12184.16,Active
95655,Karen Jones,15,20144.530000000002,Active
10206,Lauren Reyes,15,3163.3099999999995,Active
85279,Stephanie Carter,15,1466.1299999999999,Active
67293,Brendan Sheppard,15,7148.53,Active
16159,Gregory Garcia,15,64182.65,Active
30479,Kayla Wilkins,15,7118.46,Active
38661,Kevin Merritt,15,8821.16,Active
85580,Sarah Wu,15,4733.5599999999995,Active
64619,Glenn Tran,15,6315.58,Active
17551,Kelli Casey,15,2045.1,Active
17858,Robert Bowman,15,3646.03,Active
4793,Russell Macdonald,15,6987.699999999999,Active
28071,Jason Wade,15,3039.26,Active
3488,Michelle Harvey,15,8567.789999999999,Active
26464,Susan Nguyen,15,3752.97,Active
83137,Tara Thompson,15,4481.280000000001,Active
4636,Caitlyn Richmond,15,63061.490000000005,Active
80595,Lisa Vaughan,15,9300.97,Active
6661,Cindy Kaiser,15,17185.42,Active
90698,Heather Hutchinson,15,7896.82,Active
61639,Jennifer Shelton Dvm,15,12475.23,Active
63875,Michael Pearson,15,10165.869999999999,Active
18419,Tracy Howell,15,2992.8,Active
38215,Wanda Brown,15,5154.33,Active
12720,Nicholas Burke,15,7137.99,Active
7049,Elizabeth Macias,15,3482.66,Active
10751,Jennifer Fuller,15,7679.08,Active
50451,Kelly Richardson,15,6816.94,Active
2368,Kimberly Tran,15,7103.95,Active
40876,Mark Duarte,15,8199.21,Active
48339,Craig Odonnell,15,1781.05,Active
98625,George Nguyen,15,5547.509999999999,Active
70519,Joshua Barnes,15,5199.7300000000005,Active
73402,Sarah Garrison,15,68068.95,Active
34826,Beth Francis,15,10477.95,Active
16039,Eric Baldwin,15,6853.71,Active
85728,Heather Johnson,15,8628.58,Active
98122,Cynthia Johnson,15,17034.13,Active
39069,Eric Phillips,15,4087.37,Active
11275,Jason Bates,15,22896.07,Active
43910,Lindsey Smith,15,9047.39,Active
45464,Carrie Clarke,15,2283.26,Active
29269,Joshua Potter,15,4347.35,Active
94220,Juan Hanson,15,7523.280000000001,Active
75196,Michael Fisher,15,3393.58,Active
24322,Jennifer Russell,15,4222.53,Active
46367,Leslie Charles,15,32853.05,Active
51298,Pamela Juarez,15,34305.11,Active
20163,Rebecca Hall,15,4507.01,Active
7391,Renee Bell,15,4684.8099999999995,Active
81854,Rose Hernandez,15,5255.41,Active
72880,Nicole Dixon,15,3473.0499999999997,Active
29063,Michelle Brown,15,4700.5,Active
17107,Rachel Fitzpatrick,15,5170.8,Active
13233,Mr. Caleb Gray Dds,15,7521.08,Active
78993,Pamela Hunt,15,6540.01,Active
76438,Sara Garner,15,10880.61,Active
97886,Betty Carr,15,11263.43,Active
2850,Monica Parker,15,49906.57,Active
75008,Willie Hicks,15,8003.7699999999995,Active
4263,Amber Molina,15,34028.11,Active
70226,Gabrielle Henry,15,50240.75,Active
10130,Mrs. Kelly Hill Md,15,3070.92,Active
41884,Peter Nicholson,15,772.71,Active
4896,Teresa Harmon,15,17081.07,Active
34954,Mrs. Jennifer Massey Md,15,74040.82,Active
98071,Jacqueline Pennington,15,3521.84,Active
57720,Linda Hodges,15,7846.63,Active
43253,Mary Clark,15,9366.11,Active
95639,Melissa Walker,15,4629.27,Active
90836,Melissa Weber,15,9934.7,Active
92822,Deborah Dunn,15,7430.46,Active
92943,Scott Williamson,15,4392.54,Active
20457,Tina Mcclain,15,1848.43,Active
57230,Jessica Vega,15,11665.63,Active
24784,Nathan Castro,15,35470.869999999995,Active
14803,Bridget Nixon,15,3488.55,Active
10355,Gregory Richards,15,2229.69,Active
98795,Robert Oconnell,15,94508.58000000002,Active
21127,Amy Curry,15,18133.58,Active
36000,Nicholas Sanders,15,4409.28,Active
24598,Carrie Dawson,15,4367.9400000000005,Active
25308,Jared Alvarez,15,43584.229999999996,Active
98341,Kevin Bass,15,2026.04,Active
20916,Natalie Porter,15,4358.74,Active
26604,Robert Reyes,15,10745.72,Active
24897,Gary Miller,15,7626.99,Active
32153,Ronald Newton,15,10830.880000000001,Active
53500,Taylor Marshall,15,12999.800000000001,Active
64052,Andrea Lowe,15,6077.58,Active
54300,Cynthia Hodge,15,26097.31,Active
18883,Monica Callahan,15,8043.009999999999,Active
25958,Mr. Donald Brown,15,7914.46,Active
56082,Christopher Colon,15,27677.420000000002,Active
18727,Jennifer Miller,15,5541.799999999999,Active
78751,Benjamin Lucero,15,46853.93,Active
43080,Jonathan Gates,15,21156.229999999996,Active
46867,Madeline Johnson,15,6489.97,Active
98071,Jacqueline Pennington,15,3521.84,Active
60426,Amanda Nguyen,15,1754.48,Active
84132,Kimberly Ross,15,9739.09,Active
68200,Nicole Cain,15,12772.32,Active
56071,Thomas Kim,15,7106.67,Active
2735,Maurice Preston,15,6566.200000000001,Active
59397,Brian Stanley,15,12545.41,Active
9571,Kathleen Burns,15,19152.69,Active
5280,Kathy Roberts,15,7359.09,Active
66021,Lisa Lee,15,4148.03,Active
56539,Michelle Bowman,15,6599.97,Active
68220,Steven Brown,15,3428.8199999999997,Active
98341,Kevin Bass,15,2026.04,Active
80986,Sherri Lin,15,19493.5,Active
34989,Katrina Ray,15,9921.970000000001,Active
9194,Jennifer Townsend Md,15,8905.24,Active
53251,John Melton,15,6483.91,Active
89290,Marvin Hutchinson,15,11560.650000000001,Active
69021,Mary Fuller,15,5085.8099999999995,Active
75515,Vincent Johnson,15,7636.130000000001,Active
75548,Madeline Rodriguez,15,14817.1,Active
42814,Ronald Ford,15,4434.59,Active
79371,William Gutierrez,15,35091.67,Active
75736,Kimberly Taylor,15,46251.33,Active
79371,William Gutierrez,15,35091.67,Active
87377,Walter Liu,15,71272.88,Active
93380,Brian Brown,15,35798.58,Active
26840,Joshua Clark,15,27181.34,Active
2421,Kayla Bryant,15,77029.12,Active
63353,Matthew Bradford,15,26041.750000000004,Active
93766,Kathleen Garrett,15,70781.32,Active
11267,Casey Salazar,15,24599.370000000003,Active
15036,Christina Keith,15,7532.719999999999,Active
92218,Danielle Williamson,15,67348.55,Active
5307,Samantha Mcdowell,15,27250.79,Active
67721,Sarah Williams,15,3947.9400000000005,Active
47662,Steve Davidson,15,16784.39,Active
59397,Brian Stanley,15,12545.41,Active
73583,David Barton,15,53251.240000000005,Active
67532,Kevin Smith,15,10588.71,Active
32323,Joshua Saunders,15,11387.869999999999,Active
46478,Thomas Alvarado,15,17331.15,Active
5452,Emily Wright,15,8600.2,Active
49849,Heidi Hanna,15,9975.58,Active
28469,Christine Allen,15,3400.15,Active
56476,Dorothy Cole,15,8885.58,Active
52421,Kayla Haley,15,28247.26,Active
97762,Patrick Norton,15,2932.95,Active
29532,Stefanie Berry,15,11149.04,Active
86922,Colleen Lynch,15,3487.99,Active
54703,Joseph Reed,15,4970.6,Active
41204,Margaret Henderson,15,28865.03,Active
94554,Brittany Wilson,15,11483.02,Active
64838,Dennis Smith,15,50485.9,Active
47863,Anthony Huber,15,41645.99,Active
26367,Joshua Peterson,15,24855.36,Active
98545,Susan Watson,15,61321.27999999999,Active
91152,Cassandra Davis,15,3447.9700000000003,Active
44037,Jocelyn Robinson,15,4461.35,Active
35193,Jordan Brown,15,9039.33,Active
78644,Breanna Tapia,15,5065.65,Active
71960,Felicia Fitzgerald Dvm,15,38016.13,Active
64773,Karl Smith,15,9091.35,Active
1069,Mr. John Lopez,15,9104.28,Active
83554,Jessica Lloyd,15,18040.15,Active
61061,Robert Castro,15,23997.389999999996,Active
38054,James Gonzalez,15,22368.490000000005,Active
76812,Ashley Vasquez,15,17499.8,Active
